item_id,agent_file,task_id,frame_index,confirmed_task
B2-0668,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,7,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0669,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,17,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0670,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,52,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0671,claude_computer_use_3.7_results.json,0a54069a0ef542e571d1fee7f39c93d5,1,Browse senior spayed/neutered dogs near zip code 90028.
B2-0672,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,53,Find a white female kitten within 35 miles of zip 77494.
B2-0673,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,29,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0674,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,155,Find Devin Booker's highest-scoring points per game playoff run.
B2-0675,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,102,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0676,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,9,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0677,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,119,Find a white female kitten within 35 miles of zip 77494.
B2-0678,agente_results.json,6db4a0e346976f2729ba9afcd3208941,4,Look up tracking information for shipment #3023858502.
B2-0679,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,2,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0680,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,109,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0681,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,67,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0682,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,11,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0683,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,192,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0684,operator_results.json,da8f3823a827c7d3a492f383808e7912,32,Find and open the earliest press release.
B2-0685,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,155,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0686,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,83,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0687,operator_results.json,1223b07536a87e0170ff87cbbebd1d3c,24,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10."
B2-0688,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,12,Find a white female kitten within 35 miles of zip 77494.
B2-0689,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,152,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0690,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,93,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0691,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,135,Find a white female kitten within 35 miles of zip 77494.
B2-0692,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,97,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0693,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,180,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0694,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,71,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0695,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,227,Find Devin Booker's highest-scoring points per game playoff run.
B2-0696,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,26,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0697,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,40,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0698,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,2,Compare Apple watches and  learn more about the ultra version on apple.
B2-0699,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,259,Find Devin Booker's highest-scoring points per game playoff run.
B2-0700,claude_computer_use_3.7_results.json,627f7a18d85f29a687234f1ade4585c2,16,Find the current league leader in total blocked shots.
B2-0701,operator_results.json,da8f3823a827c7d3a492f383808e7912,96,Find and open the earliest press release.
B2-0702,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,70,Find Devin Booker's highest-scoring points per game playoff run.
B2-0703,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,13,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0704,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,131,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0705,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,142,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0706,operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,83,Compare the Acura CL 2003 with the ILX 2022.
B2-0707,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,89,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0708,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,76,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0709,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,108,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0710,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,79,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0711,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,106,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0712,operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,88,Compare the Acura CL 2003 with the ILX 2022.
B2-0713,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,185,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0714,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,115,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0715,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,180,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0716,operator_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,12,Pass the first trending chess puzzle.
B2-0717,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,143,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0718,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,178,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0719,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,54,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0720,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,27,Find Devin Booker's highest-scoring points per game playoff run.
B2-0721,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,10,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0722,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,188,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0723,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,46,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0724,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,56,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0725,operator_results.json,e43cbc8a0bf9e999884928d11006f894,31,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
B2-0726,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,68,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0727,operator_results.json,11857213ca01510f12813740afd59918,60,"Add the most top-selling Adidas men's basketball shoe in red, size 10 to my cart."
B2-0728,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,186,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0729,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,189,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0730,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,245,Find Devin Booker's highest-scoring points per game playoff run.
B2-0731,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,312,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0732,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,297,Find Devin Booker's highest-scoring points per game playoff run.
B2-0733,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,107,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0734,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,24,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0735,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,3,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
